ts,cex,dex
1785339780,192.25,192.30416580194185
1785339840,192.18,192.18869380859735
1785339900,192.26,192.3463451478409
1785339960,192.27,192.53553167435572
1785340020,192.3,192.456652851166
1785340260,192.41,192.3272807266715
1785340320,192.44,192.0436502186142
1785340440,192.08,191.80088563748183
1785340500,192.04,191.84312597749343
1785340620,192.16,191.70513085713807
1785340680,192.23,191.82343642492808
1785340740,192.27,192.38358880338635
1785340800,192.5,192.40604578589986
1785340860,192.06,191.98908762553904
1785340920,191.88,192.1081230685012
1785341040,191.84,192.05830631821723
1785341100,191.7,191.58927503269004
1785341160,191.5,191.577877041628
1785341220,191.4,191.37252709108782
1785341400,191.63,191.77992536999423
1785341460,191.84,192.00330527682638
1785341640,191.67,191.47128352514616
1785341700,191.39,191.49295931757138
1785341760,191.42,191.4128138081896
1785341820,191.18,191.2554331115944
1785341940,191.45,191.7960157024395
1785342000,191.53,191.72420123051444
1785342060,191.55,191.80073153968354
1785342120,191.57,191.4741332974543
1785342180,191.84,191.72681666933622
1785342300,191.96,192.00328586610635
1785342600,192.05,192.24680000553843
1785342720,192.09,192.2815003174615
1785342840,191.99,191.90824464552486
1785342900,191.95,192.117624691158
1785342960,191.84,192.0955121820242
1785343140,192.07,192.28089940821118
1785343200,192.1,192.30099761969305
1785343320,192.16,192.13701681761057
1785343380,191.96,191.8885010640565
1785343440,191.89,191.85474203694136
1785343500,192.06,191.8489427083441
1785343620,192.28,192.1448193692981
1785343680,192.28,191.99495110356642
1785343740,192.28,192.17419993900313
1785343920,192.38,192.1381133140974
1785343980,192.56,192.16501639258126
1785344040,192.55,192.0345401104988
1785344100,192.46,192.2753922882366
1785344220,192.28,191.76196995804983
1785344280,192.3,191.9337855603239
1785344580,192.48,192.04349788643248
1785344640,192.64,192.4129871171673
1785344760,192.75,192.66381083226128
1785344820,192.95,192.72105399042923
1785345000,193.0,193.06762572250733
1785345120,193.25,192.46637616651185
1785345180,193.05,192.59289454928944
1785345240,193.26,192.65210937588552
1785345300,193.3,192.7152908273634
1785345420,193.16,193.25065112120149
1785345480,193.33,192.90439369552212
1785345540,193.16,192.61520720093202
1785345840,193.23,192.65435456495686
1785345900,193.1,192.39438916759983
1785346080,192.99,192.613064757904
1785346140,193.11,192.33148076630258
1785346200,192.72,192.03340377385595
1785346380,192.6,192.20845973743107
1785346560,192.58,192.21373271348818
1785346620,192.41,192.19026412791843
1785346740,192.47,192.4905149471114
1785346860,192.59,192.55210049527867
1785346920,192.71,192.3525494254659
1785347160,192.33,192.07975139523506
1785347280,192.49,192.22481951731896
1785347340,192.59,192.28674403609756
1785347400,192.57,192.1805663181128
1785347460,192.8,192.31511966443574
1785347520,192.85,192.25622679890725
1785347640,192.78,192.38179725411936
1785347700,192.67,192.0413490120312
1785347760,192.53,191.88360643045166
1785347820,192.44,192.16214234930928
1785347880,192.48,192.02900167795084
1785347940,192.8,192.20384162446916
1785348000,192.89,193.5170533668312
1785348060,193.6,193.55930005359025
1785348120,193.75,193.37189086812626
1785348180,193.6,193.35633365797085
1785348240,193.38,193.28752679992212
1785348300,193.59,193.73009908020947
1785348360,193.8,193.6352624600853
1785348420,194.21,193.84063993668272
1785348480,193.99,193.48420725450745
1785348540,194.17,193.3000657367908
1785348600,194.14,193.59171613079755
1785348660,194.02,192.97100990838294
1785348720,193.89,192.93393337912372
1785348780,193.43,192.6189005308144
1785348840,193.38,192.93899710676268
1785348900,193.66,193.20093485657029
1785348960,193.54,193.23523324855591
1785349020,193.3,193.12933335263614
1785349140,193.01,192.76680214728327
1785349200,192.96,193.14934057883468
1785349260,192.98,193.03201675602384
1785349320,192.91,192.7726421833841
1785349380,193.05,193.14067970027443
1785349440,193.38,193.42075786071794
1785349680,193.36,193.42576667377998
1785349740,193.4,193.4933714430674
1785349800,193.6,193.6274406422087
1785349860,193.75,193.52829329813272
1785349920,193.38,193.3682679796602
1785349980,193.43,193.47566124242675
1785350100,193.27,193.54003456572164
1785350160,193.35,193.49542736709085
1785350220,193.69,193.5648518729395
1785350280,194.21,194.0119338923902
1785350340,194.48,193.83362638463487
1785350400,194.77,194.5684352399107
1785350460,195.25,194.48925038057195
1785350520,195.11,195.1161915123679
1785350580,195.1,195.20071190683257
1785350640,195.45,195.17560249108703
1785350700,195.69,195.53452301820408
1785350760,195.64,195.00744423942388
1785350820,195.79,195.7743284064855
1785350880,196.11,195.5904210559414
1785350940,195.9,195.71391184837034
1785351000,196.25,195.74898339462806
1785351060,196.13,195.64055354541787
1785351180,196.13,195.72826865320363
1785351300,196.33,195.84247185839845
1785351360,196.31,195.87758118980852
1785351420,196.07,196.28008161334978
1785351480,196.27,196.16046392868057
1785351600,196.29,196.12586416025445
1785351660,196.07,196.34323074487085
1785351720,196.46,196.48487189655822
1785351780,196.41,196.05611026014157
1785351840,196.21,195.95290992397224
1785351900,195.99,195.7865640726555
1785351960,195.61,195.47998951129148
1785352020,195.54,195.45597627232803
1785352080,195.08,195.24513321120938
1785352200,194.99,194.98834027504088
1785352260,195.08,195.31968161430802
1785352320,195.27,195.26200161402184
1785352380,195.18,195.51748421010686
1785352500,195.26,195.3259790901202
1785352560,195.4,194.5877355207448
1785352620,195.1,194.9740274958872
1785352680,194.77,194.74315496410313
1785352800,194.5,194.4919511651774
1785352860,194.35,193.7953486938029
1785352920,193.75,193.8848102380591
1785353040,193.61,193.58761973450322
1785353100,193.53,193.79604400989416
1785353160,193.38,193.32884496838085
1785353220,193.24,193.5858316732571
1785353280,193.3,193.9021577017741
1785353340,193.42,193.79793910704367
1785353400,193.82,193.90730770638336
