ts,cex,dex
1785339540,303.79,303.7464820785134
1785339720,303.65,303.5603943387109
1785339780,303.48,303.42351026873575
1785339900,303.14,302.93652316549367
1785339960,303.04,303.55709237732304
1785340020,303.23,303.3433141174557
1785340080,303.25,303.2884131269671
1785340200,302.93,302.54997617502676
1785340260,303.04,303.1034052052162
1785340380,302.93,301.91896011387587
1785340440,302.34,301.3830800459245
1785340500,301.86,301.2913921199674
1785340560,301.35,300.8811134754082
1785340680,301.67,301.2233400885878
1785340740,301.64,302.15635164141463
1785340800,302.22,302.32325803825483
1785340860,302.01,301.8511397846305
1785340920,301.7,301.71319183298533
1785341040,301.59,301.8363363582892
1785341100,301.48,301.20636101955404
1785341160,301.57,301.87312011350417
1785341220,301.49,301.2598109231714
1785341280,301.38,301.1212896107755
1785341340,301.45,301.3472827521912
1785341400,301.43,301.34797653320277
1785341460,301.21,300.955716785113
1785341520,301.06,301.2949235324646
1785341580,301.09,301.30498964674723
1785341640,300.95,300.8210439697914
1785341700,300.85,301.2803816039828
1785341820,300.53,300.89594783274856
1785341940,300.73,301.45896980176155
1785342000,300.99,301.2392290826814
1785342120,301.16,300.731390213039
1785342180,301.27,301.1627741768396
1785342600,301.6,302.0099696897838
1785342720,301.9,301.94448955363373
1785342840,302.0,301.9458166644045
1785342960,301.77,301.81322581221696
1785343140,301.84,302.21452807514663
1785343200,302.01,302.5091168683013
1785343260,302.43,302.35704641459637
1785343320,302.12,301.9229165534439
1785343380,301.71,301.7939666803128
1785343440,301.59,302.0764454672826
1785343500,301.9,302.1260434191178
1785343560,301.67,302.3669083448725
1785343620,301.9,302.10730859740886
1785343680,302.23,301.8954247484605
1785343740,302.33,302.2665214258355
1785343800,302.59,302.1333529933018
1785344220,302.65,302.18142053594624
1785344280,302.59,301.8882105079533
1785344340,302.83,301.885243658413
1785344400,302.88,301.4337886109896
1785344460,302.9,302.016023713765
1785344520,303.1,302.0211878969646
1785344580,303.11,302.40890299660157
1785344640,303.43,302.32171639786117
1785345000,303.32,302.70277081189005
1785345060,303.64,303.3913139552986
1785345180,303.97,303.30144472726545
1785345240,304.26,303.34620933636444
1785345300,304.39,303.70756194161936
1785345420,304.39,304.04629181237345
1785345480,304.72,303.91810323272244
1785345600,304.4,303.46318223836295
1785345660,304.29,303.1543383642617
1785345720,304.61,303.1310098658383
1785345780,304.08,302.86141389124737
1785345840,303.97,302.750559931715
1785345900,303.65,302.82459894519513
1785346080,303.32,302.8614668531957
1785346140,303.22,302.59683859840385
1785346200,302.9,302.2294497400727
1785346320,303.22,302.8434006724002
1785346380,303.22,302.75836273049777
1785346500,303.11,302.4148502914789
1785346560,303.09,302.1035237978224
1785346800,302.8,303.54443032587506
1785347280,303.11,302.6796184026576
1785347340,303.31,302.61983966362595
