ts,cex,dex
1785339780,95.2,95.12247267111378
1785340500,95.03,94.90619088414958
1785340740,95.12,95.4689059721671
1785340800,95.51,95.5315975386608
1785341040,95.16,95.09980920060576
1785341100,95.02,94.99284668649658
1785341340,95.17,95.2037819879529
1785341400,95.19,95.30621306021038
1785342120,95.42,95.47266800478
1785342180,95.68,95.64289858358623
1785342300,95.9,95.79998299473264
1785342360,95.8,95.78193036540128
1785342600,96.04,96.14348929240441
1785342720,95.9,95.84673400022228
1785342900,95.71,95.76574977528333
1785342960,95.62,95.69334549081283
1785343020,95.57,95.68054415253341
1785343380,95.62,95.6832062562117
1785343440,95.41,95.41194409475581
1785343680,95.88,95.75562590837741
1785343860,95.9,95.74995452411805
1785343920,95.95,95.79761760121737
1785343980,96.04,95.86490386014944
1785344100,96.18,96.07192299882287
1785344220,96.24,96.09021582318805
1785344340,96.32,95.86672915072847
1785344400,96.44,96.29349321746503
1785344460,96.6,96.30495312119972
1785344520,96.63,96.012979349646
1785345300,96.41,96.1138903978004
1785345540,96.28,96.01385185802067
1785346140,96.29,96.08024420378023
1785346200,96.18,95.81503945089
1785346380,96.45,96.38684670002868
1785346920,96.56,96.7224051493026
1785346980,96.74,96.34475490942853
1785347460,96.8,96.7169722752523
1785347520,96.95,96.6810785754576
1785347580,97.02,96.93185883335546
1785347640,97.3,97.02926485816275
1785347700,97.26,96.92974282021359
1785347760,97.36,96.91035680870199
1785348000,97.54,98.48839548867328
1785348060,98.56,98.7244390356716
1785348120,98.76,98.57268020209304
1785348180,98.71,98.41183809369566
1785348240,98.74,98.26469106705632
1785348420,98.84,98.65739361586955
1785348600,98.93,98.64410966263476
1785348660,98.98,98.75151369583986
1785348720,99.26,98.51188904879544
1785348780,99.01,98.4072112412638
1785348840,98.93,98.37470362324343
1785348900,98.98,98.85077899655923
1785349020,98.7,98.54136702635684
1785349080,98.56,98.47990839967008
1785349140,98.42,98.35666892383647
1785349200,98.28,98.18549253663532
1785349380,98.14,98.1238481352511
1785349440,98.0,97.90336196492173
1785349500,97.86,97.90087669956618
1785349620,97.72,97.61097179420815
1785349740,97.63,97.87053030028558
1785349800,97.86,97.33236555396758
1785349860,97.58,97.56298212621097
1785349920,97.44,97.17362582730301
1785350100,97.17,97.11097821905147
1785350160,97.3,97.3056980557256
1785350220,97.44,97.47531277369326
1785350280,97.86,97.89358686013024
1785350340,98.28,97.88778987569701
1785350400,98.42,98.22626360196898
1785350460,98.56,98.27664500514638
1785350520,98.66,98.66874484530089
1785350580,98.73,98.67728234695436
1785350640,98.98,98.74648284979689
1785350700,98.93,98.39357881915893
1785350760,99.0,98.83678587112325
