ts,cex,dex
1785339780,164.18,164.16774412436766
1785340440,163.99,163.8855352492294
1785340500,163.76,163.73781868893965
1785341580,163.94,166.16535642216112
1785341760,163.69,163.4323261521101
1785344400,164.82,165.62020774484913
1785348000,165.08,166.19370402684234
1785348060,166.16,166.44131770000683
1785349500,163.53,163.7654125692726
1785349620,163.39,163.38861190885237
1785350100,163.31,163.56866759447072
1785350160,163.22,163.3676340433477
1785351000,165.43,165.42862643347277
1785351060,165.85,165.66831307228398
1785351120,166.29,165.85332269935628
1785351180,166.4,166.09006830894984
1785351240,166.63,166.06051591354748
1785351300,166.67,166.35303444337026
1785352200,163.99,164.2712437680757
1785352740,163.84,164.1343289164815
1785352800,163.53,163.59126956877202
1785352860,163.14,163.14609020335448
1785352920,162.84,163.0561863822728
1785352980,162.9,163.01067650983077
1785353040,162.81,162.91611105169522
1785353100,162.61,162.71861758900891
1785353160,162.15,162.54098186518806
1785353280,162.41,162.47238764629284
1785353520,162.5,162.1542741122651
1785353580,162.0,161.57973415775703
1785353640,161.0,161.28670813861547
1785353880,161.05,161.06998538828498
1785353940,160.66,160.88111631747628
1785354000,160.31,160.37405132408887
1785354180,160.08,160.2313754735971
1785354240,159.87,160.03525946062177
1785354300,159.62,159.7344067493352
1785354360,159.68,159.56367591493037
1785354420,159.26,159.37716459511006
1785355920,159.66,158.86487017423485
1785356640,159.76,159.01510908120395
1785356760,158.9,159.1148002874212
1785356820,158.85,159.1756837129154
1785356880,158.62,158.8452592911259
1785357840,158.89,158.3225715523444
1785358020,158.3,158.43790471197565
1785358080,158.29,158.57254300128668
1785358800,158.28,158.3349670769433
1785358860,158.16,158.235462563352
1785358980,158.01,158.1302772785198
1785359100,157.72,158.06561085931818
1785359820,157.69,157.6799011601077
1785359880,157.81,157.63330885111444
1785367740,160.17,160.00515133396118
1785367800,160.3,160.15332025414702
1785367860,160.4,160.09841201718305
1785367920,160.42,159.98418407355092
1785368940,160.2,160.17916263372845
1785369600,160.05,160.1335841182338
1785370080,160.73,160.24032308877085
1785370200,160.71,160.2095333241338
1785370380,160.86,160.24969878620834
1785375180,160.93,160.56989916963548
1785375240,160.95,161.23838178907806
1785375300,160.89,160.4719113243391
1785375360,161.1,160.6013625597473
1785375420,161.15,160.74222217343
1785375840,161.21,160.8450907829458
1785375900,161.13,160.71432281860976
1785375960,161.28,160.6349182901501
1785376020,161.48,161.04067900921493
1785376080,161.48,161.23249844062855
1785376140,161.44,161.25810965819662
1785376440,161.53,161.1118898866983
1785376500,161.7,161.1568291546458
