ts,cex,dex
1785346200,370.52,369.95543571484205
1785346500,370.49,370.1855813148887
1785346560,370.72,370.21365496283886
1785346620,370.48,370.3992148713676
1785346680,370.48,370.55910766894397
1785346980,371.28,370.973163210108
1785347340,370.65,370.5320192066239
1785348000,371.23,373.5511036466936
1785348060,373.77,374.4051772977109
1785348120,374.0,373.3512147953848
1785348180,374.23,372.6788592818895
1785348240,372.58,372.5674478962887
1785348360,373.77,373.4406343902168
1785348420,374.15,373.778580087554
1785348480,374.22,373.06851684199904
1785348540,374.21,372.69894963743593
1785348600,373.77,372.9878776228473
1785348660,374.22,373.31388134592225
1785348720,374.2,373.3933198956554
1785348840,373.94,373.6333412826932
1785348960,374.45,373.1518561037527
1785349020,373.55,373.1865693677202
1785349080,374.0,373.59423899569845
1785349140,373.77,373.09709944398026
1785349200,373.33,373.0578336553964
1785349380,373.33,373.3699228362222
1785349500,373.1,373.5675673944597
1785349620,372.88,373.13496274032605
1785349680,373.1,372.95725124166324
1785349860,373.55,373.1426912545786
1785349920,373.04,372.4265209311666
1785350160,372.2,371.9067254679278
1785350220,372.87,372.9935904310595
1785350280,372.88,372.01527572862256
1785350400,373.32,372.8407121594616
1785350460,373.97,372.9306691055204
1785350520,373.99,373.55073062840427
1785350580,373.98,373.92182295110064
1785350640,374.67,373.453092348702
1785350760,374.9,374.3111426231882
1785350940,375.83,374.4009642749552
1785351000,375.78,374.3241422839219
1785351060,375.75,374.6355511844603
1785351120,376.02,375.0275498093899
1785351180,375.41,374.9394022381977
1785351240,376.91,374.86918906649714
1785351300,376.23,375.4871923017645
1785351360,376.23,376.27535907085223
1785351420,376.22,376.22955530798106
1785351480,376.67,376.7603971133777
1785351540,376.58,376.7113317553994
1785351600,376.43,376.7247321615446
1785351660,376.66,377.3564507911633
1785351720,377.36,376.91942852100345
1785351780,376.64,377.08458459512656
1785351840,376.7,376.85866300833186
1785351900,376.78,376.6410201885487
1785351960,376.23,376.597040445227
1785352020,376.22,376.43588896805977
1785352080,376.03,376.1959806391842
1785352140,375.79,375.8378341847072
1785352200,376.08,375.65103090957695
1785352320,375.53,376.36178211117806
1785352380,375.76,376.1327878597681
1785352680,375.97,376.08691663644623
1785352800,375.73,375.7739814789199
1785352860,375.5,375.1401902243599
1785352920,375.32,375.1014432868782
1785352980,375.25,375.29622340381025
1785353040,374.87,375.2480598071865
1785353100,375.06,375.305549312974
1785353160,374.87,374.8963903574626
1785353220,374.63,375.7700840554925
1785353280,374.63,374.9161943778053
1785353340,374.62,374.70581564109034
1785353520,374.6,374.813973798132
1785353580,374.56,373.8637066424339
1785353640,373.52,373.8614559468355
1785353880,373.53,373.83088375231665
1785353940,373.32,373.9921784732326
1785354000,373.54,373.6712922275307
1785354240,373.26,373.8467719009148
1785354300,373.26,373.89207311584136
1785354360,373.01,373.2109406535772
1785354420,373.23,373.80140648725296
1785354540,374.2,372.4346966239241
1785354660,374.2,373.3574872371512
1785354720,372.85,373.19135509531355
1785354840,372.86,372.2737706961701
1785354900,372.61,372.08873981140846
