ts,cex,dex
1785434880,744.46,744.4815756731638
1785435120,744.52,744.3007574513048
1785435180,744.26,743.8958636545956
1785435240,744.26,743.9527182277591
1785437400,744.48,746.51313121
1785437580,744.48,745.4268860912503
1785438060,744.55,746.335604330562
1785438120,744.88,746.5020348202313
1785438420,745.53,747.224912014877
1785438480,745.47,744.3774622076741
1785438540,745.58,744.3140034837259
1785438600,745.86,745.3314228281265
1785438780,745.97,745.2240328165403
1785439080,745.98,746.4665801397497
1785441660,745.78,745.0386537397025
1785441780,747.31,747.6663643533815
1785442260,747.14,748.1105888376721
1785442380,747.21,747.8101056979048
1785442440,747.29,749.4578690965601
1785442500,747.3,749.3858462396017
1785442560,747.41,749.8855574492833
1785442800,747.39,748.3583276870227
1785442860,747.25,748.3888462023041
1785443340,747.47,747.80797515362
1785443400,747.76,747.3342727014636
1785444540,746.68,747.7572517139137
1785444600,746.64,748.3430099194666
1785444720,746.55,747.9097754997025
1785444960,746.19,748.2175998952514
1785445320,746.48,747.5026035216193
1785445500,746.46,748.0223565405407
1785446640,746.25,747.6710109252
1785446760,746.25,748.0010271498813
1785446820,745.99,747.4826142005026
1785446880,745.98,746.9469565346479
1785446940,745.94,745.6239754647804
1785447000,745.86,747.5228876471133
1785447060,745.84,747.7197790052352
1785447120,745.83,746.9291152363733
1785447180,745.81,746.8429581999209
1785447240,745.56,746.8867284733608
1785447540,745.76,746.5174763344169
1785449760,746.53,746.0745816823586
1785452280,746.72,745.6300053906699
1785452460,746.82,746.620726622899
1785452580,746.96,746.2994136781126
1785455160,747.08,748.5995618369411
1785455220,747.27,748.5176944715779
1785455700,747.91,748.1877428336926
1785455760,747.99,748.8817553454664
1785456840,748.33,746.7497832288677
1785456900,748.52,746.6148849231387
1785457860,748.57,746.8294569673337
1785457980,748.57,748.3698722134716
1785459660,748.57,746.9137532767362
1785459720,748.66,746.2968923425606
1785459900,748.75,747.0706747907036
1785459960,748.84,746.9635897918561
1785460080,748.94,746.7248546218582
1785460440,749.17,746.5065059916467
1785460620,749.19,749.6083732505813
1785460680,749.21,749.2590297783022
1785464640,748.39,671.4934718264883
1785472320,749.24,748.8897353719503
1785472740,749.37,749.5208701366716
1785472800,749.46,750.4005538460387
1785473100,749.46,749.3920923368427
1785473160,749.56,749.4233441900545
1785473220,749.64,749.4277700984916
1785473580,749.64,749.791947516235
1785473640,749.64,749.7579193614151
1785473700,749.64,748.9648920874988
1785473880,749.7,749.8488183832254
1785474600,749.78,747.6791583523822
1785475200,749.76,747.1504438095241
1785475380,749.79,747.1815929021772
1785475680,749.82,748.7116771452357
1785478320,749.84,748.3125826472497
1785478440,749.91,748.4291219677276
1785478500,749.91,748.5295301303973
1785479280,749.83,748.7946460343159
1785480300,748.88,750.7179022693593
1785480360,748.77,750.2403055860891
1785480420,748.6,749.7150165344428
1785480480,748.61,750.1472783836938
1785480660,748.54,749.150153771168
1785481620,748.84,750.5598163476678
1785482640,749.26,750.4970594565403
1785482700,749.34,750.6841265830351
1785482760,749.43,750.6713342695175
1785482820,749.52,750.2233669104768
1785483420,749.62,749.2857997366107
1785483480,749.71,749.0469702858987
1785483540,749.63,748.861222431836
1785483660,749.7,749.3762742375771
1785483780,749.72,750.1119201555944
1785483900,749.7,749.0572787012362
1785484800,749.59,749.5728119476915
1785484860,749.77,749.6259152059777
1785485220,749.65,749.6146948870892
1785485580,749.73,749.8251308353383
1785485640,749.76,749.5966958208569
1785485700,749.85,749.7216371455729
1785485940,750.18,750.1402153859844
1785488220,750.13,748.8713648874768
1785488340,750.21,748.5272967612912
1785488760,750.38,749.2815824958374
1785488820,750.41,749.4953719553944
1785489000,750.46,749.5448384913433
1785489060,750.64,750.4358517865884
