ts,cex,dex
1785434520,63.65,63.35969073897317
1785434640,63.58,63.207000329639854
1785434700,63.35,63.167087225411166
1785434820,63.4,63.15910134863157
1785434880,63.24,63.11316876291361
1785434940,63.21,63.173849332206196
1785435120,63.2,63.09597532653029
1785435180,63.18,63.04341160720365
1785436020,63.44,63.55637461305843
1785436080,63.43,63.55073330370428
1785436140,63.53,63.58294154152512
1785438120,63.55,63.6198823463007
1785438240,63.59,63.69396634507595
1785438300,63.69,63.656751420392276
1785438360,63.67,63.74050108912637
1785438600,63.74,63.64423745743271
1785438660,63.82,63.77139015461331
1785438720,63.92,63.83440342716156
1785438780,63.98,63.99070973391003
1785438840,64.12,64.03529344087507
1785438900,64.12,64.07477744278789
1785438960,64.17,64.21866672533585
1785439020,64.24,64.14038844822538
1785439260,64.16,64.13201182576553
1785439440,64.14,64.18767196732516
1785439560,64.24,64.1688477716132
1785439620,64.25,64.15884141771053
1785439980,64.22,64.30133766195897
1785440040,64.32,64.26783283158414
1785440100,64.37,64.27194584543466
1785440220,64.11,64.076689777866
1785440340,64.35,64.41542205670405
1785440400,64.39,64.47600508658222
1785440580,64.38,64.53683965676845
1785440700,64.51,64.57112037572286
1785441000,64.53,64.52657367486312
1785441060,64.59,64.52345701834436
1785441540,64.44,64.0398749676575
1785441600,64.35,64.09267778950654
1785441720,64.51,64.37880633258395
1785441780,64.55,64.53503227492487
1785442140,64.47,64.16893305514814
1785442200,64.24,64.05370769060212
1785442380,64.24,64.28034518446398
1785442560,64.14,64.44411202922618
1785442620,64.29,64.01806546431773
1785442680,64.04,63.95701326347824
1785442740,63.94,63.85821733727672
1785442920,63.89,63.79436315529899
1785443040,63.71,63.46670743508274
1785443100,63.74,63.35099356363815
1785443160,63.57,63.28580320229593
1785443220,63.47,63.16853437580885
1785443280,63.26,62.875074069084235
1785443340,63.09,62.944868661356615
1785443400,63.06,62.89034895311564
1785443460,62.88,62.838941593471155
1785443520,63.02,63.14131825933042
1785443580,63.19,63.235983254032355
1785443700,63.2,62.91238164790545
1785443760,63.02,62.92344647010903
1785444120,63.11,63.37625277668084
1785444720,63.08,63.06695769485814
1785444780,63.12,63.337442042590446
1785444840,63.18,63.39941383934525
1785445140,63.23,63.57357344311338
1785445200,63.29,63.529694918377785
1785445260,63.5,63.59555481498363
1785445560,63.44,63.7662999239404
1785445620,63.66,63.822472439473174
1785446340,63.64,63.734554544630015
1785446400,63.71,63.83218978327387
1785446460,63.72,63.862292466459564
1785446520,63.75,63.85235776278948
1785446580,63.76,63.88479947393179
1785446700,63.8,63.97499900836149
1785447360,63.72,63.62893472318868
1785447660,63.66,63.5588746525088
1785448980,63.71,63.69895540109281
1785449040,63.87,63.74066841728902
1785449760,63.84,63.761153614142025
1785450000,63.85,63.806408494199
1785451020,63.8,63.74117707330922
1785451080,63.93,63.839501689960855
1785451140,64.03,63.9459621522271
1785451200,64.08,63.983031757314805
1785451380,63.98,63.92784802931135
1785451620,64.04,63.85764859700689
1785451680,64.05,63.90815921486379
1785452040,64.05,63.924164114563496
1785453420,63.77,63.64516676444747
1785455280,63.99,64.08602245872069
1785455640,63.84,63.778404071578564
1785456000,63.85,63.73476557176839
1785456180,63.83,63.98160609088512
1785456240,63.99,64.01580806446408
1785456300,63.95,63.98180473843792
1785456360,64.09,64.02709612568438
1785456540,63.9,63.753900324465135
1785456600,63.86,63.703709582009715
1785456900,64.08,63.97235954910813
1785458940,63.85,63.83029915715684
1785459000,63.78,63.772516484951744
1785459060,63.76,63.980070731264306
1785459120,63.75,63.76664659700784
1785459180,63.75,63.72960528363394
1785459240,63.74,63.73068546431295
1785459420,63.72,63.72557731269724
1785459780,63.99,63.83409617859239
1785460140,63.98,64.01058791354522
1785460200,64.17,64.04580295842635
1785460320,64.16,64.08391823510749
1785460380,64.29,64.09463642281267
1785460440,64.27,64.08718744936999
1785461040,64.16,64.32113969727611
1785461100,64.29,64.34362200346153
1785461160,64.31,64.4165622535707
1785461220,64.41,64.3831799364514
1785461280,64.41,64.46128781579242
1785461340,64.41,64.47196038820015
1785461400,64.42,64.47311857817563
1785461700,64.21,64.27086877460468
1785461760,64.13,64.18436187518745
1785461820,64.06,64.07590847493348
1785461940,64.02,64.05201006138522
1785462000,63.99,64.04557571791595
1785462360,64.01,63.80129482060388
1785462420,63.89,63.626558755540266
1785462480,63.7,63.82552893519302
1785462540,63.58,63.39571313310403
1785462600,63.5,63.56688054387329
1785462660,63.45,63.464465376682824
1785462900,63.39,63.44607761874686
1785463740,63.53,63.57648150683267
1785464040,63.51,63.74161704364058
1785464100,63.37,63.47102457441542
1785464160,63.31,63.421668757842994
1785464220,63.27,63.30415679918497
1785464340,63.24,63.25155245926412
1785464640,63.2,63.30903268564725
1785464700,63.16,63.19009334070327
1785465000,63.18,63.21982999680274
1785465600,63.35,63.53642434850174
1785465660,63.44,63.553064209096156
1785465960,63.46,63.559506218164046
