ts,cex,dex
1785435660,112.5,113.49474009328986
1785435780,112.53,113.5223356239181
1785436680,111.74,111.7400547882734
1785451200,112.89,111.35143670460089
1785456180,113.11,113.42946113443256
1785459120,113.64,111.94804579567094
1785459360,113.71,113.78931890963871
1785459480,113.74,113.90452827866206
1785459540,113.85,114.07816792283397
1785459660,114.13,114.05780957785765
1785460140,114.39,114.26465661192755
1785462600,112.83,112.81459417821408
1785479940,113.55,112.74024703099384
1785480120,113.34,114.67185914175585
1785481200,113.48,112.97013739996137
1785488640,114.53,114.54254206217777
1785488820,114.79,114.79408426239955
1785489960,115.04,115.15407152980343
1785490440,114.9,113.40623680003227
1785491100,114.65,113.42468700819187
1785491340,114.57,113.43302998845795
1785494700,115.01,114.98604155542536
