ts,cex,dex
1785434940,334.01,332.8313123992921
1785435540,333.74,335.0591408477885
1785436140,333.21,333.7958685573535
1785437040,334.8,335.54751462967255
1785437160,335.26,335.6934832712738
1785437220,335.37,336.04140057957835
1785440100,335.2,335.53650461479253
1785441180,334.89,335.0989697940522
1785441240,334.87,334.7582917502171
1785441720,335.13,335.0111805706478
1785442380,334.54,333.9082841116627
1785442500,334.72,334.3742868515184
1785443220,335.38,334.7779070865413
1785443340,335.55,335.32902543492014
1785443520,335.65,335.6111787588233
1785443580,335.86,335.8607347057468
1785443640,336.27,336.7304240070604
1785444960,335.63,336.08669208987425
1785445200,335.59,336.1288108745278
1785445620,335.48,336.0382402359007
1785445680,335.3,335.70385743211006
1785446040,335.28,335.8636218686678
1785446160,335.1,335.28354034965406
1785446280,335.16,335.07764791622566
1785446400,335.09,335.2806597723216
1785446580,335.05,335.14362698755986
1785446760,335.12,335.60542274406475
1785447120,335.05,335.3580058694907
1785449460,336.4,335.6545760263188
1785452640,336.5,336.12756868288017
1785456120,336.95,337.30940855508226
1785456360,336.43,336.67474209963626
1785456600,336.95,336.8817416150144
1785456900,337.48,336.68800890150226
1785458520,337.37,337.65514734544723
1785458580,337.79,337.4691717048648
1785458700,337.92,337.400823290252
1785458880,338.11,337.88177018572395
1785458940,338.32,337.9875097599993
1785459420,338.53,338.3623455369348
1785459540,338.84,338.4752777274599
1785459600,339.29,338.6248972235392
1785459660,339.67,338.71399163595635
1785459900,339.61,338.72641100048537
1785459960,339.73,338.7226826172191
1785460020,340.01,339.75135138799186
1785460140,340.39,339.9575968641994
1785461280,339.73,341.262546345755
1785462420,339.41,340.36077788225185
1785462600,339.37,338.34256872198245
1785462900,339.41,339.3096231904996
1785464100,339.58,339.0342570208523
1785464460,339.87,339.47880385501776
1785464760,339.85,339.03430624089907
1785465000,339.92,339.1924789578321
1785465720,339.97,339.22618087593753
1785466860,340.45,339.4347336156791
1785466980,340.69,340.884750876354
1785467100,341.08,340.76839802701437
1785467820,341.09,340.2516994370445
1785468000,341.01,339.97710034389297
1785468300,340.95,340.0206127817525
1785468540,341.07,341.08498393604975
1785469320,341.3,341.47519243525926
1785469740,341.51,340.9687942684211
1785469800,341.55,341.55827072911205
1785469860,341.73,341.9109184774897
1785469920,341.94,342.1503335983453
1785470400,341.67,340.65433591875603
1785470460,341.45,340.58897764912876
1785471660,341.98,341.932199301548
1785472080,341.98,339.73762398834856
1785472140,342.03,341.23348760488835
1785472200,342.2,341.44962245199486
1785472500,342.52,341.33412479240457
1785472560,342.77,342.36308354922704
1785475200,342.24,341.365164087272
1785475920,342.46,340.5511550741063
1785477240,342.92,342.5398056349063
1785478140,342.19,341.6154183771324
1785479640,341.62,340.14312474416687
1785479700,341.21,340.3106309156241
1785479760,340.78,340.045324584141
1785480060,340.46,339.7436490708157
1785480120,340.25,340.1325171944562
1785481620,340.71,340.69225176159887
1785484860,341.5,341.70513890927873
1785484920,342.24,341.0744384083986
1785484980,342.9,342.82167624435243
1785485160,343.27,343.0379143876512
1785485220,343.28,343.03190870625394
1785485400,343.33,343.4960392248197
1785485580,343.76,343.9272962945137
1785486180,343.78,342.7122790109645
1785486780,342.79,344.01423450452114
1785486840,342.68,344.3050111428651
1785486960,342.83,342.537201483443
1785487260,342.8,342.66326682917463
1785488220,343.61,341.5003535440431
1785488520,343.53,341.53115723218804
1785488880,342.78,341.2920509120531
1785489900,342.29,342.08456567139103
1785491520,342.71,343.09831328249254
1785492360,342.6,342.2957846907278
1785492600,342.44,340.98082412776756
1785492960,341.91,341.1803854752776
1785493260,342.28,340.6734832865436
1785493560,341.7,340.50372899054435
1785493860,341.54,340.6853591050494
1785494160,341.51,340.41935961447825
1785494400,341.46,340.9091633137717
