ts,cex,dex
1785442140,125.79,117.49453784148862
1785443220,126.19,117.19696889278745
1785444120,125.95,117.53176156363821
1785444180,126.22,117.55310027301951
1785444840,126.12,117.46858768342189
1785444900,126.36,117.46679363779944
1785449520,126.5,117.33806518204642
1785450240,126.24,117.399199707285
1785450300,126.24,117.40030642441947
1785455640,126.41,117.38119665319793
1785462360,126.52,117.437030586264
1785462600,126.52,117.12432547611373
1785462840,126.52,117.27525162666991
1785463380,126.52,117.23152372781297
1785464940,126.52,116.95556107077438
1785465000,126.52,116.8990904198938
1785466080,126.52,116.82971103231371
1785466980,126.54,116.94213574219305
1785471420,127.7,116.24604975210269
1785472380,127.62,116.10474679010706
1785472980,127.77,116.21448256739278
1785473160,127.77,116.21448256739278
1785473460,127.81,116.21448256739278
1785478800,128.38,116.83121406922658
1785482700,128.09,116.02894704196798
1785487500,129.22,115.90667309949731
1785487680,129.22,115.91697888727076
1785488640,129.22,115.80741422730769
1785488700,129.22,115.8089731949707
1785488760,129.22,127.03962474924609
1785488820,129.22,127.26641723601085
1785488940,129.23,127.25579107888859
1785489720,129.39,128.45136591163921
1785491340,130.18,128.35884599584233
